RA ,Dec,Total_Radio_Flux,Peak_Radio_Flux,fuv_mag,nuv_mag,fuv_flux,nuv_flux,flux_ap2_24,stell_index_24,flux_prf_70,flux_ap4_70,flux_prf_160,flux_ap3_160,flux_ap2_36_05,stell_36_05,flux_ap2_45_05,stell_45_05,flux_ap2_58_05,stell_58_05,flux_ap2_80_05,stell_80_05,flux_ap2_24_05,stell_24_05,flux_ap1_servs1,flux_ap2_servs1,flux_ap3_servs1,flux_ap4_servs1,flux_ap5_servs1,snr_1_servs1,snr_2_servs1,snr_3_servs1,snr_4_servs1,snr_5_servs1,flux_iso_servs1,snr_iso_servs1,class_star_servs1,flux_ap1_servs2,flux_ap2_servs2,flux_ap3_servs2,flux_ap4_servs2,flux_ap5_servs2,snr_1_servs2,snr_2_servs2,snr_3_servs2,snr_4_servs2,snr_5_servs2,flux_iso_servs2,snr_iso_servs2,class_star_servs2,flux_aper_1_1_servs12,flux_aper_2_1_servs12,flux_aper_3_1_servs12,flux_aper_4_1_servs12,flux_aper_5_1_servs12,snr_1_1_servs12,snr_2_1_servs12,snr_3_1_servs12,snr_4_1_servs12,snr_5_1_servs12,flux_iso_1_servs12,snr_iso_1_servs12,class_star_1_servs12,flux_aper_1_2_servs12,flux_aper_2_2_servs12,flux_aper_3_2_servs12,flux_aper_4_2_servs12,flux_aper_5_2_servs12,snr_1_2_servs12,snr_2_2_servs12,snr_3_2_servs12,snr_4_2_servs12,snr_5_2_servs_12,flux_iso_2_servs12,snr_iso_2_servs12,class_star_2_servs12
242.714,54.048,0.547,0.335,0,0,0,0,0,0,0,0,0,0,22.36,0.08,15.03,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.389,54.39,1.262,0.259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,12.9,13.9,13.6,12.1,27.4,27.3,24.3,17.8,11.9,12.2,26.2,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.353,54.359,0.321,0.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.66,54.56,0.86,0.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.9,319,374.4,426.6,472.9,358.1,423.6,469.9,456.8,409.8,496.2,301,0.03,213.1,234.1,270.2,312.3,348.2,362,417.5,449.6,423.7,377,336.9,328.2,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.637,54.499,1.161,1.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,1.5,1.5,0.8,3.7,3.7,3,2.1,0.8,0.5,3.5,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.554,54.214,0.478,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18.4,19.7,20.4,19.9,46.1,48.4,41.9,32.8,23.7,18.4,40.1,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18.4,19.7,20.4,19.9,46.1,48.4,41.9,32.8,23.7,18.4,40.1,0.86,22.3,23.7,25.3,26.3,25.3,51.4,53,47.1,36.5,26.3,22.9,45.7,0.88
242.864,54.158,1.626,0.3,-999,25.17139,-999,0.310058624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.9,3.5,4.2,5.2,5.4,5.9,5.7,5.4,5.2,2.2,6.4,0.01,2.8,2.9,3,3.4,3,6.4,6.3,5.1,4.4,3.1,1.9,7.2,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.011,54.849,0.296,0.212,-999,24.9395885,-999,0.3838522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.085,53.98,0.766,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.7,77.4,77.1,76.8,74.5,141.3,142.3,124,94.2,69.7,69.3,110.4,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.894,54.284,0.462,0.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.22,54.732,0.382,0.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.853,54.516,0.578,0.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.269,54.752,0.764,0.399,-999,22.9113369,-999,2.48579073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.694,54.225,0.306,0.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.943,55.313,0.226,0.386,0,0,0,0,0,0,0,0,0,0,63.7,0.42,50.48,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.403,54.404,0.555,0.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.071,54.902,0.251,0.311,-999,24.5478859,-999,0.550611258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,7.2,7.2,6.9,7,14.7,14.2,11.6,8.2,6.2,5.4,14.5,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.626,53.965,0.285,0.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.961,55.331,0.352,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.081,54.914,0.436,0.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.8,7,6.8,6.9,12.6,14.2,13.7,10.2,7.7,5.8,15.6,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.837,54.884,0.262,0.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,3.6,3.3,3.5,3.4,7.7,7.1,5.3,4.2,3,2.8,8.2,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,3.6,3.3,3.5,3.4,7.7,7.1,5.3,4.2,3,2.8,8.2,0.83,4.7,5,5.5,5.2,4.8,9,9.1,8.2,5.8,4.1,3.9,9.6,0.82
241.706,54.393,0.202,0.266,0,0,0,0,0,0,0,0,0,0,19.61,0.72,23.13,0.62,0,0,-99,-9,-99,-9,2.1,2,1.9,1.6,1.4,5.3,4.9,3.7,2.3,1.6,1.2,5.6,0.61,24.1,24.9,25.2,24.9,24,47,47.2,39.5,28.9,21,23,37.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.324,54.537,1.758,0.468,-999,22.4667854,-999,3.74356556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,10.8,14,15.7,15.7,25.1,27.9,28.7,24.4,18.2,14.3,27.8,0.01,6.7,7.8,9.5,10.6,9.9,12.3,13.8,14,11.7,8.2,7.9,14.6,0.01,9.3,10.8,14,15.7,15.7,25.1,27.9,28.7,24.4,18.2,14.3,27.8,0.01,6.7,7.8,9.5,10.6,9.9,12.3,13.8,14,11.7,8.2,7.9,14.6,0.01
243.814,55.243,0.596,0.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.33,54.942,0.387,0.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,6,6,5.1,5.1,11.5,11.3,9.2,5.9,4.4,5,11.5,0.64,7.7,7.5,7.4,7.2,7.8,18.8,17.5,14.1,10.1,8.2,6,17,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.874,54.991,0.38,0.397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,9.4,9.3,9.3,10,22.9,22.6,18.1,13.6,11.1,7.7,21.8,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,9.4,9.3,9.3,10,22.9,22.6,18.1,13.6,11.1,7.7,21.8,0.95,9.1,9.8,10.5,10.6,10.6,20.3,20.8,18.4,13.7,10.3,8.7,20.1,0.59
242.853,54.507,1.075,0.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,6.8,6.7,6.3,5.1,16.4,15.9,13,9,5.5,5.8,15.3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.897,54.041,1.645,0.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.176,53.675,0.559,0.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.833,54.308,0.492,0.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.545,54.124,0.717,0.315,-999,23.2300243,-999,1.85348737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,1.6,0.5,0.2,4.5,4.2,2.3,0.5,0.2,1.4,4.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.615,54.665,1.112,0.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.482,54.582,0.56,0.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.644,54.38,0.379,0.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.869,54.464,1.212,1.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5,4.4,3.9,3.3,11.1,10.6,8.2,5.6,3.5,3.1,11.3,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5,4.4,3.9,3.3,11.1,10.6,8.2,5.6,3.5,3.1,11.3,0.82,4.6,4.5,4.4,4.3,3.3,13.3,12.4,10.1,7.4,4.2,3.2,13.2,0.84
241.356,54.445,0.286,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,1.9,2,2.4,1.7,4.7,4.6,3.8,3.4,1.8,1,4.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.801,53.671,0.716,0.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.51,54.408,0.333,0.381,0,0,0,0,0,0,0,0,0,0,16.06,0.83,16.59,0.67,0,0,0,0,0,0,19,21,23,23.8,25,37.6,40.4,37.2,29.4,22.2,14.5,29.8,0.95,2.2,2.5,2.8,2.6,2.4,4.4,4.7,4.3,2.9,2,1.4,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.503,55.133,0.202,0.27,0,0,0,0,309.86,0.09,0,0,0,0,69.83,0.03,65.87,0.01,0,0,99.09,0.16,309.86,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8,64.1,74.8,82.4,82.9,111.4,128.4,129.9,109.2,83,77.8,97.7,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.547,54.306,0.558,0.477,-999,23.5365467,-999,1.397593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.9,3.8,3,2.3,7.9,7.9,6.1,3.6,2.1,2.7,8.3,0.03,11.7,11.6,12.1,13.1,12.1,21.9,20.9,17.9,14.4,10,12,18.9,0.91,12.1,12.9,13.8,14.4,13.9,24.9,25.6,22,17.2,12.4,12.8,23.9,0.67,11.7,11.6,12.1,13.1,12.1,21.9,20.9,17.9,14.4,10,12,18.9,0.91
243.404,54.579,0.505,0.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793.2,793.8,797.5,798.8,798.9,711,821.7,861.3,795.8,688.6,823.8,525.9,0.98,469.2,475.8,481,489.9,486.9,622.2,704.5,722.2,632.4,519.8,473.3,441.3,0.99
243.231,53.93,0.521,0.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.493,53.826,1.06,0.337,0,0,0,0,385.14,0.11,0,0,0,0,41.41,0.9,41.37,0.74,0,0,164.34,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.673,55.278,1.368,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.679,54.874,0.374,0.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.48,55.099,0.848,0.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.825,53.954,0.505,0.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.801,54.648,0.227,0.677,-999,23.2651176,-999,1.79453719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.852,54.667,0.332,1.92,23.32853,22.0886421,1.69273889,5.30325747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,5.4,5.3,5.2,5.1,10.5,10.2,8.4,6.2,4.6,4,10.6,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.267,55.3,0.337,0.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.811,55.29,0.316,0.638,0,0,0,0,435.56,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.782,54.495,0.587,0.259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.201,54.944,0.465,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.852,54.218,0.363,0.548,0,0,0,0,0,0,0,0,0,0,10.45,0.72,11.99,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.068,55.285,1.018,0.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.097,54.625,0.487,0.225,-999,24.2925682,-999,0.696581662,0,0,0,0,0,0,14.26,0.05,10.85,0.02,0,0,0,0,0,0,4.2,4.4,4.4,4.4,3.6,9.4,9.2,7.3,5.4,3.3,3.4,10,0.52,1.6,1.6,1.6,2,1.3,4,3.8,3.1,2.9,1.4,0.7,4.1,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.644,54.192,0.514,0.233,-999,24.01208,-999,0.901919067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.64,54.551,0.249,0.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8,59.8,61.5,62,61.4,104.6,107.2,93,72.6,54.3,57.3,78.2,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.999,55.068,0.132,0.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.3,54.336,0.197,0.204,-999,23.8927364,-999,1.006711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.7,2.2,3.7,5.8,3.7,3.9,4.2,5.2,6.1,1.3,5.1,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.482,54.321,0.253,1.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5.9,5.8,4.5,12.2,11.7,9.3,6.8,4,4.5,12.1,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.57,53.931,0.393,0.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.753,54.692,0.22,0.298,-999,22.4763412,-999,3.7107594,365.38,0.06,0,0,0,0,63.22,0.04,57.98,0.02,0,0,113.38,0,365.38,0.06,31.4,33,35.4,36.7,36.6,72.4,74.7,66,52.9,40,25.2,57.1,0.98,53.2,59.9,68.1,74.2,74.1,110.5,122,119.7,100.6,77.7,63.7,100,0.1,54.4,61.3,72.2,79,81,114.6,128.7,128.2,109.1,86.1,71.5,100.4,0.03,53.2,59.9,68.1,74.2,74.1,110.5,122,119.7,100.6,77.7,63.7,100,0.1
243.657,54.177,0.6,0.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.357,54.899,0.58,0.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.049,54.861,1.747,0.471,-999,23.4061642,-999,1.57592034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.761,54.006,0.437,0.584,0,0,0,0,0,0,0,0,0,0,9.06,0.65,9.52,0.49,0,0,0,0,0,0,2,2.1,1.8,1.9,3.1,4.4,4.3,2.9,2.3,2.7,1.2,4.6,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.253,54.235,0.218,0.374,-999,24.0953236,-999,0.8353534,0,0,0,0,0,0,10.71,0,11,0,0,0,0,0,0,0,8.3,9.7,11.5,11.7,11.7,19.6,22.1,21.3,16.6,12.2,10.4,21.5,0.01,8.6,9.7,11.1,11.2,10.3,20.8,22.5,21.1,15.8,11.1,10.2,21.2,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.877,53.68,0.396,0.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.171,54.513,0.23,0.642,-999,24.4680176,-999,0.59264195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,6.8,7.3,7,6.3,15.9,16.2,13.8,9.8,6.6,5.9,16.2,0.12,4.1,4.4,4.6,4.3,4.1,8.4,8.4,7.2,4.9,3.5,3.5,9.1,0.58,6.3,6.8,7.3,7,6.3,15.9,16.2,13.8,9.8,6.6,5.9,16.2,0.12,4.1,4.4,4.6,4.3,4.1,8.4,8.4,7.2,4.9,3.5,3.5,9.1,0.58
242.106,54.333,0.75,0.287,-999,22.3310452,-999,4.24210262,0,0,0,0,0,0,28.85,0.88,23.07,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.128,55.284,1.593,0.41,0,0,0,0,661.2,0.63,0,0,0,0,63.79,0.18,50.86,0.17,0,0,0,0,661.2,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
