243.33,54.382,5.3,5.3,4.8,3.5,2.6,14.1,13.5,9.7,5.3,2.9,4.1,13.9,0.73,5.9,5.9,5.7,5.1,4,13,12.4,10,6.7,3.8,4.3,12.6,0.75
242.561,54.738,4.2,4.1,3.9,3.8,4.6,11.6,10.7,8.1,6,5.2,2.8,11.7,0.79,3.6,3.7,3.8,3.8,5.4,6.8,6.6,5.6,4.2,4.4,2.9,7.7,0.75
243.661,54.613,3.2,3.1,2.9,2.5,1.3,8.7,8.1,6,3.9,1.5,2.3,8.9,0.63,2.9,3,3.2,2.6,1.9,7,6.8,5.8,3.5,1.9,2.3,7.4,0.32
242.707,54.946,11.7,11.5,11,10.9,10.4,24.8,23.3,17.7,13.2,9.3,9.1,22.5,0.98,11.1,11,11,11.4,11.7,24.7,23.5,19.3,14.8,11.4,9.2,22.2,0.98
242.362,54.356,2.6,2.8,3,3.1,3.2,7.7,8,6.6,5.1,3.9,2.1,8.4,0.17,2.7,2.4,2,1.5,0.2,6.4,5.5,3.7,2,0.2,1.5,6.8,0.63
242.577,54.807,6.7,7,7.5,7.2,6.6,13.4,13.4,11.4,8.3,5.7,6.2,13.7,0.81,4.7,4.6,4.4,4.4,3.7,11.1,10.4,8.1,6.1,3.8,3.2,11.3,0.94
242.42,55.049,3.6,3.5,3.5,3.2,2.5,8.3,7.6,6,4.1,2.3,2.3,8.6,0.82,4.9,4.9,4.9,5,4.7,9.6,9.2,7.5,5.6,3.9,3.5,9.8,0.89
242.981,54.395,13.2,13.3,13.2,12.6,11.7,27.8,26.8,21.4,15.4,10.6,11.4,23.8,0.67,12.7,13.2,13,13.3,12.4,26.5,26.7,22,16.9,11.8,11.2,24.1,0.43
242.074,54.665,3.7,3.7,3.4,3.3,4.1,9.5,8.8,6.6,4.7,4.3,2.6,9.5,0.87,3.3,3.6,3.7,3.8,3.5,6.4,6.6,5.6,4.2,2.9,2.8,7.4,0.31
243.572,54.42,3.4,4,5.2,7,10.2,8.5,9.5,10,10,11,8.7,16.4,0,3.7,3.8,4,4.4,5.1,8.6,8.3,7.2,5.9,5.3,3.6,9.6,0.53
243.676,54.549,4,4,4.4,5.4,5.5,8.7,8.2,7.2,6.7,5.2,4.2,9.7,0.66,3.9,4.1,4.3,4.5,3.5,11.3,11,9.5,7.4,4.3,3.2,11.6,0.61
242.668,54.547,16.1,17,17.6,18.7,19.3,36.3,36.9,30.7,24.4,18.6,17.5,29.4,0.34,11.6,11.9,11.6,12.1,12.3,24.7,24.2,19.5,15,11.4,9.6,22.8,0.97
243.316,54.928,11,11.2,11.2,11.3,11.8,25.1,24.6,19.7,15,11.7,9.4,23.3,0.97,13.7,14.1,14.4,14.2,13.9,31.7,31.2,26.5,19.4,14.1,12.7,27.4,0.8
243.069,54.417,2,2.2,2.4,2.5,1.5,4.8,4.8,4.2,3.3,1.4,1.1,5.2,0.61,4.6,4.3,4.4,4.3,3.6,8.7,7.8,6.5,4.8,3,2.8,9,0.91
243.497,54.364,4.5,4.6,4.6,4.6,5,10.2,10,8,6,4.8,3.1,10.7,0.89,3,3,2.4,1.4,0.9,6.8,6.3,4.2,1.8,0.8,1.8,7.3,0.75
241.998,54.048,18.9,19.1,19.1,18.4,16.1,36.1,35.5,28.9,21.3,13.9,17,30.9,0.8,12.8,13,12.7,11.9,10.1,33,31.8,25.3,17.4,11,10.9,28.3,0.85
243.235,54.647,2.7,2.6,2.2,2.2,2.4,5.7,5.3,3.6,2.7,2.1,1.5,6,0.71,4,4.3,4.3,4.6,4.8,8.7,8.9,7.2,5.8,4.5,3.7,9.3,0.53
242.222,54.654,3.4,3.9,4.8,5,4.3,7.2,7.8,7.5,6,3.8,3.3,8.4,0,4.3,4.7,4.4,4.2,3.8,10.5,10.9,8.4,6,4.1,3.7,11.2,0.05
242.824,54.387,8.1,8.8,9.8,9.8,9.2,18.9,19.6,17.4,13,9,8.5,19.1,0.74,9.9,10.7,11.8,12.5,11.6,26.5,27.4,24.7,19.3,13.3,10.4,25.5,0.53
243.068,54.285,39.1,39.4,40.3,40.6,39.5,71.8,72.1,61.1,47.1,34.1,36.7,57.4,0.96,23.6,24.7,25.5,26,25.9,42.7,43.5,37.9,29.1,21.9,23.5,37.6,0.74
242.54,54.298,36.8,38.7,40.8,41.8,42.7,68.6,71.8,62.7,49.5,38.1,39.9,53,0.84,26.3,27.7,28.4,28.5,27.7,48.2,49.2,42.1,31.4,22.7,26.6,41.2,0.68
242.958,54.468,21,23.4,27,29.1,28.2,45.1,48.2,45.4,37.3,27,26.4,41.7,0.24,25.5,27.8,31.2,34.5,35,46.4,49,46,37.8,28.6,31.4,41,0.17
